again	all done	all gone	apple	asleep	aunt	avocado	baa baa	baba	baby	bad dog	badger	bah	ball	balloon	banana	bandit	bang	bath	bathroom	bay	bear	bed	bee	beer	bike	bird	bite	blanket	block	blue	bob	bones	boo	boo boo	boob	booboo	book	boom	bottle	bow	bow wow	bowl	bread	brother	brown bear	brr	bubble	buddy	bug	bunny	bus	buttons	buzz	bye	candy	car	cat	catch	cereal	cheers	cheese	chicken	chocolate	choo	choo choo	clock	coke	come	cook	cookie	cow	cracker	crash	crib	cup	dab	dada	daddy	daisy	day	dessert	diaper	dinner	dirty	doctor	dog	doughnut	down	drink	duck	eat	egg	elephant	fig	fish	flower	food	game	garbage	gee	gimme	giraffe	go	go dog	goal	god	good	grandma	grandpa	gravy	grr	haha	happy	hat	hear	hello	help	here	hey	hi	home	horse	hot	house	hug	hungry	it	ivy	jet	juice	key	kiss	kissy	kitty	lady	lake	lamp	lid	light	lion	look	love	love you	lovey	mama	mamas	man man	map	me	meow	milk	mine	mommy	monkey	moo	moon	moose	more	more water	mouse	nana	net	night	no	no this	nose	num num	oh	oh no	oh wow	okay	open close	ouch	outside	over there	owl	pacifier	pan	park	peek	pickle	picture	pink	pizza	plane	platypus	play	please	poop	pop	pot	potato	princess	puppy	purple	quack	quack quack	rice	ride	rock	ruff ruff	same	sand	sausage	shoe	side	sister	sit	sit down	sky	sock	some	spaceship	spoon	star	stop	sunny	swing	taco	teepee	thank you	that	there	think	this	tickle	tiger	to	touch	toy	tractor	train	tree	truck	turtle	tv	uncle	up	vacuum	vroom	want	water	what	what's that	whoa	woof	woof woof	wow	yeah	yellow	yes	yogurt	you	yuck	yum	yum yum	zebra	Types	Token	TTR
5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	10	9	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	5	4	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	6	0	2	11	5	0	3	0	0	0	0	0	39	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	11	1	0	23	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	43	13	18	12	0	0	33	0	0	0	0	0	4	0	0	0	12	0	0	25	0	57	0	1	0	0	0	0	0	1	0	85	0	1	0	0	50	527	0.095
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	3	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	5	17	0	0	0	2	0	0	0	0	0	0	0	9	0	2	27	7	3	3	0	0	0	0	0	77	0	0	12	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	12	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	1	0	0	0	0	0	35	20	28	14	0	0	51	0	0	0	0	0	5	0	0	0	5	0	0	18	0	50	0	0	0	0	1	0	0	7	0	101	0	0	0	0	46	634	0.073
3	0	0	0	0	0	0	0	0	24	0	0	0	3	0	15	0	2	0	0	0	0	1	0	0	0	0	7	0	0	9	0	0	0	0	0	0	9	77	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	29	0	23	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	8	4	15	2	0	7	0	0	0	0	0	1	0	0	0	0	0	88	0	0	0	12	0	0	0	0	0	0	0	3	5	0	27	7	16	0	0	0	0	0	2	55	0	0	1	0	0	0	16	0	0	4	11	0	0	32	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	1	6	3	0	0	0	0	49	0	1	0	40	1	0	28	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	18	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	0	0	1	0	0	7	5	0	0	13	0	2	1	0	0	0	0	0	0	104	85	1	19	0	0	19	0	4	0	0	0	0	0	0	0	28	0	0	13	18	52	8	7	0	0	3	101	7	15	0	202	0	27	11	0	80	1479	0.054
9	0	0	0	0	0	0	0	0	12	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	0	1	0	0	0	0	0	20	0	1	0	0	0	0	4	0	0	0	0	0	0	18	2	0	0	0	0	25	0	0	7	1	0	0	0	0	2	0	0	0	0	0	74	0	2	0	10	0	0	0	0	0	0	0	1	0	2	45	17	36	0	0	2	2	1	1	76	0	0	0	0	0	0	0	0	0	0	2	2	0	37	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	4	0	0	0	0	0	38	0	6	0	49	0	1	34	0	0	0	4	0	1	0	0	0	0	2	6	0	0	0	13	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	3	0	14	4	0	5	2	0	0	0	0	0	0	87	80	4	25	34	0	39	0	2	0	0	0	0	0	0	0	69	0	0	7	3	38	14	6	0	0	11	36	9	18	0	211	0	0	0	0	76	1406	0.054
3	0	0	7	4	0	0	0	0	18	0	0	0	0	0	2	0	0	10	0	0	1	1	0	0	0	0	20	0	0	1	0	3	0	0	0	0	2	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	6	14	4	0	0	0	1	0	0	5	2	1	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	8	0	26	0	0	1	0	0	0	1	2	4	2	0	0	0	0	85	0	0	0	11	0	0	0	0	0	0	2	0	2	0	51	6	9	16	0	1	4	0	2	24	0	0	6	0	0	0	1	0	0	0	0	5	0	6	0	0	0	1	0	0	0	8	0	2	0	1	0	0	0	0	17	0	0	0	0	0	22	0	2	0	36	0	0	74	0	0	1	4	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	1	0	7	2	0	0	32	0	0	0	0	0	0	0	0	0	54	71	5	14	0	0	25	0	0	0	1	0	0	0	0	0	13	0	0	13	8	33	2	2	0	0	4	25	1	13	0	146	0	3	1	0	89	1078	0.083
3	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	1	0	6	0	4	3	2	0	0	0	0	0	0	2	5	0	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	2	2	3	33	3	4	3	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	19	0	1	20	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	5	5	0	0	0	0	0	0	0	0	0	49	30	1	9	10	0	16	0	1	0	0	0	0	0	0	0	11	0	0	2	7	19	6	0	0	0	1	38	0	3	0	155	0	0	0	0	59	686	0.086
3	0	0	0	0	0	0	0	0	16	0	0	0	20	1	0	0	0	4	0	0	7	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	21	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	1	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	1	0	6	0	0	0	6	0	11	1	5	1	0	1	0	5	0	1	4	0	0	0	1	60	0	2	0	9	0	0	0	0	0	2	3	0	1	0	20	8	5	0	5	0	0	0	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	1	0	0	0	0	0	24	0	2	0	52	1	0	34	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	5	4	0	0	0	0	0	0	0	0	0	77	35	2	21	0	0	31	0	2	0	0	0	0	5	0	0	15	0	0	3	7	48	12	7	0	0	5	68	17	1	0	178	0	0	0	0	74	1044	0.071
1	0	0	1	0	0	0	0	0	14	0	0	0	4	1	0	0	0	2	0	0	3	4	0	0	1	6	2	0	1	5	0	2	0	0	0	0	14	10	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	2	0	17	1	0	2	0	0	0	0	0	0	1	0	0	0	1	40	0	0	0	12	0	0	0	0	0	0	0	3	3	0	24	3	7	4	0	0	0	1	0	37	0	0	0	0	2	0	0	0	0	0	0	3	0	59	0	0	0	0	0	0	0	7	0	0	0	0	1	0	1	0	8	0	0	0	0	3	23	0	15	0	20	0	0	21	0	0	8	1	0	1	0	0	2	0	2	10	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	2	0	0	7	0	0	0	0	0	0	0	0	0	58	29	11	38	34	0	30	0	1	0	0	8	0	2	0	0	32	0	0	6	20	50	4	0	0	0	4	40	3	1	0	155	0	0	0	0	82	1014	0.081
8	0	0	1	0	0	0	0	0	15	0	0	0	15	0	3	0	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	15	1	9	1	0	0	0	0	0	0	0	0	3	0	4	2	5	1	0	0	10	0	0	9	0	0	0	0	4	1	0	0	0	0	0	64	0	0	0	17	0	0	0	0	0	0	15	5	1	0	12	10	3	1	0	0	3	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	4	2	6	0	0	0	0	0	0	4	0	0	0	0	0	31	0	0	0	30	1	1	19	0	0	23	1	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	5	0	2	0	0	0	7	0	0	0	1	0	0	0	0	0	64	29	1	16	0	0	31	0	0	0	0	15	5	0	0	0	31	0	0	3	18	28	5	0	0	0	12	28	4	9	0	115	0	0	0	0	74	889	0.083
1	2	0	8	0	0	0	0	0	12	0	0	0	9	0	0	0	0	12	0	0	0	1	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	8	2	0	7	0	0	0	0	22	2	0	0	0	0	0	41	0	0	0	17	0	0	0	0	0	0	1	1	1	0	9	0	1	1	0	1	0	0	0	31	0	0	0	0	0	0	4	0	0	0	0	0	0	52	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	2	1	0	0	0	0	35	0	1	0	16	1	0	9	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	8	1	0	4	7	0	0	0	0	0	0	0	0	0	51	21	0	5	3	0	14	2	0	0	0	4	0	0	0	0	19	0	0	7	17	33	1	1	0	0	8	25	5	6	0	91	0	0	0	0	75	698	0.107
1	1	0	2	0	0	0	0	0	11	0	0	0	4	0	0	0	0	5	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	14	0	0	0	0	0	0	19	19	1	0	0	0	25	0	15	8	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	8	0	0	0	0	0	0	3	0	1	1	14	3	9	0	0	6	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	0	3	0	7	0	0	22	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	28	17	0	0	19	0	7	7	0	0	0	0	0	0	41	45	3	6	0	0	20	3	0	0	0	0	0	0	0	0	33	0	0	14	15	28	3	1	0	0	0	20	1	6	0	178	0	0	0	0	62	888	0.07
1	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	14	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	13	0	0	0	0	0	0	4	1	1	1	7	4	19	0	0	17	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0	0	31	0	0	0	7	0	0	16	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	2	0	0	0	0	38	21	2	10	0	0	16	2	0	0	0	8	0	0	0	0	10	0	0	2	3	7	1	2	0	0	0	23	0	7	0	75	0	2	1	0	63	581	0.108
0	1	0	0	1	0	0	1	0	2	0	0	0	7	0	0	0	0	9	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	7	0	0	2	1	0	0	0	9	0	0	0	0	0	23	0	0	12	0	0	2	0	0	0	0	0	2	0	0	9	0	0	1	0	4	2	8	4	0	0	0	2	0	4	0	1	0	0	0	26	0	0	0	15	0	0	0	0	0	0	0	0	0	1	9	2	6	1	2	10	0	7	0	25	0	0	0	0	0	0	9	0	0	0	0	0	1	7	0	0	0	0	0	0	0	2	4	0	0	0	0	3	8	7	2	0	0	0	0	1	14	0	0	0	13	0	2	11	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	14	6	5	1	0	0	0	2	0	2	0	0	4	1	1	0	11	0	0	3	1	0	0	0	0	0	36	13	0	17	0	0	29	1	0	0	0	4	0	0	0	0	17	0	0	16	21	39	1	0	6	3	6	20	0	13	0	131	0	0	0	0	88	771	0.114
3	0	0	0	0	0	0	0	0	17	0	0	0	10	16	0	0	0	0	0	0	1	3	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	5	0	16	0	0	1	0	0	0	0	5	9	3	0	0	0	0	87	0	0	0	11	0	0	0	0	0	0	2	0	3	0	40	4	3	2	0	6	4	0	0	62	0	0	1	0	1	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	3	0	0	0	0	0	43	0	0	0	10	1	0	27	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	21	6	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	5	0	0	0	12	0	0	14	0	0	0	0	0	0	38	48	1	24	5	0	31	3	0	0	0	5	0	0	0	0	15	0	0	8	36	28	4	4	3	1	0	60	0	13	0	171	0	0	0	0	74	1083	0.068
2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	0	1	0	8	2	3	0	2	0	10	0	0	2	0	0	0	5	12	0	0	0	0	1	0	53	0	0	0	2	0	0	0	0	0	0	0	0	0	1	26	1	2	6	0	5	6	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	12	0	0	0	18	1	0	20	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	6	20	0	0	0	0	0	2	0	0	0	0	0	14	0	0	0	2	0	19	0	0	0	38	24	0	7	0	0	9	4	0	0	0	1	15	0	0	0	15	0	0	11	12	15	2	1	0	0	0	16	3	1	0	130	0	0	0	0	64	676	0.095
9	2	0	0	1	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	41	1	0	0	0	4	0	4	2	6	0	0	0	0	0	0	9	4	0	0	0	0	0	0	9	0	0	0	0	0	21	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	2	0	0	0	0	0	0	1	0	6	0	1	0	4	0	37	1	4	0	0	0	0	4	0	1	5	0	0	0	0	32	0	0	1	44	0	0	0	0	0	1	0	1	2	5	46	2	31	1	4	0	7	8	0	30	0	0	1	0	3	0	38	0	0	0	0	4	0	21	8	5	0	3	0	0	0	24	1	0	0	1	0	0	4	0	3	0	0	0	0	6	9	0	1	0	45	1	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	5	0	0	2	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	3	1	3	11	2	0	0	0	0	0	0	0	0	0	17	5	2	29	7	0	44	6	0	0	0	0	0	0	0	0	33	0	0	22	5	25	0	5	0	0	1	1	7	1	0	144	0	0	0	0	92	1070	0.086
2	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	4	0	7	0	5	0	0	0	0	0	0	10	1	0	0	0	0	0	0	6	0	1	0	0	0	20	0	0	0	0	6	4	0	1	0	0	4	0	0	0	0	0	17	0	0	23	0	0	2	0	0	0	0	0	1	0	4	0	1	0	4	0	23	1	4	1	0	2	0	0	0	0	1	0	0	0	1	33	0	0	0	20	0	0	0	0	0	1	0	1	5	7	53	1	2	2	4	2	0	0	0	28	0	0	0	6	4	0	6	0	0	0	1	3	1	22	17	15	0	1	0	0	0	18	1	1	0	0	0	38	3	0	8	0	1	0	0	4	9	0	3	0	23	1	0	23	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	7	2	0	3	1	0	0	1	4	10	5	1	0	0	0	0	0	0	1	1	0	5	1	1	5	8	0	0	0	0	0	0	0	0	0	25	5	4	37	0	0	23	4	0	0	0	1	0	0	0	0	25	0	0	12	4	21	1	2	0	0	0	9	4	3	0	111	0	3	1	1	105	906	0.116
3	1	0	0	0	0	0	0	0	46	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	6	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	7	0	0	0	0	4	2	0	0	23	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	19	5	0	2	3	0	0	0	0	6	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	1	0	0	0	6	51	1	7	0	0	0	0	1	3	47	0	0	17	0	11	0	0	0	0	0	0	1	0	10	2	2	0	0	0	0	0	25	0	25	0	0	0	6	0	0	12	1	0	0	0	1	7	0	1	0	38	0	0	43	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	24	0	11	0	1	0	0	0	0	0	29	17	3	42	0	0	38	0	1	0	1	0	0	0	0	0	38	0	0	36	4	28	0	1	0	0	2	5	4	3	0	183	0	2	1	0	79	1049	0.075
2	1	0	0	4	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	10	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	3	0	10	14	0	0	0	0	3	0	0	0	0	0	23	0	0	0	27	0	0	0	0	0	1	0	1	5	7	39	1	10	1	0	0	1	2	2	34	0	0	0	0	3	0	31	0	0	0	1	0	0	8	7	2	0	0	0	0	0	23	2	9	0	0	0	0	0	0	24	0	0	0	0	0	32	0	0	0	29	0	0	42	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	24	0	9	2	0	2	0	0	0	0	29	11	6	26	0	0	66	1	1	0	0	0	0	0	0	0	20	1	0	37	0	20	0	0	0	0	1	2	0	8	0	140	0	2	1	0	75	918	0.082
1	3	0	0	1	0	0	1	0	26	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	4	0	6	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	11	0	0	0	0	0	0	0	0	32	0	0	12	0	0	1	0	0	0	0	0	0	1	5	0	1	0	0	0	33	4	0	12	0	0	0	0	0	3	0	0	0	1	0	32	0	0	2	17	0	0	0	0	0	0	1	5	2	0	34	1	4	1	1	4	0	2	0	17	0	0	2	0	7	0	18	0	0	0	2	3	0	10	6	3	0	0	0	0	0	11	6	8	0	2	0	7	0	0	9	0	0	0	0	2	14	0	0	0	6	1	0	34	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	7	3	4	0	0	0	1	0	0	0	0	0	5	0	0	0	17	0	4	0	0	0	0	0	0	0	26	14	3	36	0	0	53	1	0	0	0	0	0	0	0	0	38	0	0	17	5	23	3	0	0	0	0	1	0	16	0	156	0	0	0	0	88	906	0.097
5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	1	0	14	0	0	1	0	0	0	0	0	0	4	6	0	1	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	3	0	0	0	0	0	18	0	0	0	2	0	0	10	0	0	0	0	2	0	7	0	0	3	0	0	20	51	0	17	0	0	0	2	0	1	0	0	0	0	0	34	0	0	0	34	0	0	0	0	0	1	0	0	1	1	42	1	3	0	0	0	0	2	1	37	0	0	1	0	8	0	13	0	0	0	2	0	0	29	4	1	0	0	0	0	0	12	0	9	0	0	0	0	0	0	19	1	0	0	0	0	10	0	21	0	20	0	0	37	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	3	21	0	0	2	0	0	0	0	3	1	1	0	0	0	2	0	0	1	1	0	8	8	0	0	40	0	2	0	3	0	0	0	0	0	38	14	4	37	34	0	35	0	0	0	5	1	0	0	0	0	30	0	0	17	27	19	0	0	0	0	0	4	0	11	0	196	0	13	4	0	87	1166	0.075
1	4	0	1	0	0	1	3	0	28	0	0	0	5	0	1	0	0	2	0	0	4	3	0	0	2	2	4	0	0	0	0	0	0	0	0	1	20	8	0	0	0	3	0	0	0	0	1	0	0	16	0	0	0	0	0	0	2	0	4	0	1	0	0	6	3	1	0	21	0	0	2	0	0	0	10	0	0	0	0	2	0	9	0	3	2	0	0	25	12	0	5	9	1	0	3	0	13	1	0	0	4	1	34	0	0	0	10	0	0	0	0	0	0	0	0	0	7	36	0	3	2	0	0	1	0	1	39	0	0	25	0	5	0	36	0	0	0	4	1	0	22	10	0	0	0	0	0	0	30	3	6	1	1	2	6	0	1	26	1	1	0	0	1	15	0	2	0	22	1	0	41	0	1	4	1	0	0	0	0	0	0	2	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	11	8	0	1	25	0	5	0	0	0	0	0	0	0	38	19	4	46	1	0	51	2	6	0	4	0	0	2	0	0	28	0	0	48	1	33	1	1	0	0	0	3	0	8	0	202	0	3	1	1	112	1224	0.092
1	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	12	0	0	0	0	0	0	0	9	0	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	1	0	3	0	13	0	1	3	0	0	54	8	1	2	0	0	0	7	0	3	0	0	0	5	0	27	0	0	0	31	0	0	0	0	0	0	0	0	0	8	33	1	2	0	0	11	0	4	0	51	0	0	0	0	6	0	1	0	0	0	0	3	0	35	8	4	0	0	0	0	1	28	0	4	0	0	0	0	0	0	11	0	1	0	0	2	38	0	5	0	15	0	0	43	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	9	0	6	0	0	0	0	0	11	5	0	0	0	0	1	0	0	0	2	0	40	28	2	0	7	0	0	3	0	0	0	0	0	0	42	13	1	36	0	0	51	7	0	0	0	0	0	0	0	1	42	0	0	30	20	26	2	0	0	0	0	4	0	4	0	214	3	5	2	0	83	1187	0.07
5	2	0	1	0	0	0	2	0	38	0	0	0	20	0	0	0	0	2	0	0	2	0	0	0	4	0	4	0	0	2	0	0	0	0	0	0	16	7	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	39	0	0	0	0	0	2	3	0	0	4	0	2	0	3	0	4	0	0	0	44	4	0	4	1	1	0	3	3	1	0	0	0	4	1	49	0	0	2	41	0	0	0	0	0	1	0	0	0	13	44	0	5	0	0	8	2	2	1	70	0	0	0	0	10	0	13	0	0	0	0	1	2	23	17	4	0	0	0	0	0	31	1	2	0	6	0	0	0	0	26	0	0	0	0	0	33	0	11	0	21	2	0	39	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	14	8	0	1	16	0	1	0	3	0	4	0	0	0	48	18	4	58	0	0	46	2	2	0	1	0	0	0	0	0	41	1	0	11	4	32	2	0	0	0	5	10	1	14	0	209	0	3	1	1	102	1318	0.077
10	4	0	0	2	0	0	0	0	22	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	23	0	1	2	0	0	1	0	0	0	7	0	11	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	23	2	0	7	3	2	0	8	2	0	2	7	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	21	4	0	28	0	1	0	15	0	1	1	0	0	1	0	13	0	0	0	21	0	0	0	0	0	1	3	0	1	8	16	3	5	8	4	9	1	0	1	68	0	0	0	0	3	0	11	1	0	0	0	1	0	9	3	2	0	0	0	0	0	15	2	7	1	1	4	0	3	0	18	0	3	0	0	0	31	0	4	0	8	1	0	15	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0	2	3	0	0	10	2	0	0	0	1	1	0	0	0	0	10	0	0	2	1	1	0	20	0	4	3	0	0	0	0	0	0	35	4	1	34	0	0	56	2	0	0	3	3	0	0	0	0	25	0	0	49	7	27	3	0	0	0	0	12	1	7	9	153	0	1	0	0	111	1042	0.107
